account_id,customer_id,account_type,currency,opened_on,closed_on,overdraft_limit
597,6,savings,GBP,2024-04-24,2024-11-04,0.00
598,50,current,GBP,2024-02-24,,2000.00
599,2392,credit_card,EUR,2024-10-04,,0.00
600,1,current,GBP,2025-05-29,,2000.00
601,1262,credit_card,USD,2024-08-19,,0.00
602,613,savings,EUR,2025-12-12,,0.00
603,2,current,GBP,2024-06-08,,2000.00
604,1502,savings,USD,2025-02-04,,0.00
605,15,current,GBP,2025-01-21,,500.00
606,9,savings,USD,2024-04-20,,0.00
607,742,current,GBP,2024-05-01,,0.00
608,172,credit_card,GBP,2024-05-30,,0.00
609,65,savings,GBP,2025-03-04,,0.00
610,1,current,GBP,2024-05-30,,2000.00
611,130,current,EUR,2025-06-10,,0.00
612,33,current,EUR,2024-01-06,2024-03-03,0.00
613,8,savings,USD,2024-03-22,,0.00
614,84,savings,USD,2025-11-28,,0.00
615,2,savings,GBP,2025-05-13,2026-01-28,0.00
616,8230,credit_card,GBP,2025-03-13,,0.00
617,137,current,GBP,2024-02-10,2025-01-18,250.00
618,523,loan,USD,2025-05-13,,0.00
619,1,credit_card,USD,2024-10-26,,0.00
620,2,loan,GBP,2025-02-22,,0.00
621,6,savings,USD,2024-01-24,,0.00
622,1,current,GBP,2025-03-20,,1000.00
623,82,credit_card,GBP,2025-06-16,,0.00
624,178,credit_card,EUR,2025-12-21,,0.00
625,10,current,GBP,2025-02-12,,0.00
626,2,current,GBP,2025-07-14,,2000.00
627,22,savings,GBP,2024-06-28,,0.00
628,47,savings,USD,2024-07-06,,0.00
629,135,savings,USD,2025-07-21,,0.00
630,6,savings,GBP,2025-08-11,,0.00
631,242,savings,EUR,2025-07-27,,0.00
632,1,savings,GBP,2024-01-14,,0.00
633,56,credit_card,GBP,2024-09-08,,0.00
634,267,loan,GBP,2024-08-02,,0.00
635,18,loan,USD,2025-10-25,,0.00
636,1,savings,EUR,2025-03-19,,0.00
637,1130,loan,GBP,2024-11-10,,0.00
638,615,current,GBP,2024-10-19,,0.00
639,33,savings,GBP,2025-06-29,,0.00
640,12,credit_card,GBP,2024-02-02,,0.00
641,2,credit_card,EUR,2024-05-11,,0.00
642,13,current,EUR,2025-03-02,,500.00
643,23,current,USD,2025-01-14,,500.00
644,11,savings,EUR,2024-02-14,,0.00
645,602,current,GBP,2024-07-22,2025-01-16,2000.00
646,40,current,GBP,2024-10-17,,2000.00
647,5,current,EUR,2025-09-20,,250.00
648,939,credit_card,GBP,2024-02-28,,0.00
649,1,savings,GBP,2024-10-04,,0.00
650,6898,savings,GBP,2025-05-08,,0.00
651,13,current,GBP,2025-04-11,2025-12-10,250.00
652,821,current,GBP,2024-12-05,,2000.00
653,3,credit_card,GBP,2025-02-06,,0.00
654,373,credit_card,GBP,2025-09-01,,0.00
655,2,current,EUR,2024-05-15,,500.00
656,6,current,EUR,2024-05-28,,0.00
657,56,current,GBP,2025-04-14,,0.00
658,7,savings,GBP,2024-12-11,,0.00
659,8,savings,GBP,2025-11-09,,0.00
660,1,current,USD,2024-06-17,,500.00
661,1,savings,GBP,2025-02-16,,0.00
662,6386,credit_card,GBP,2025-02-08,,0.00
663,1,current,EUR,2024-03-04,,1000.00
664,1,current,GBP,2025-11-19,,1000.00
665,3,current,GBP,2025-09-05,,0.00
666,8,savings,USD,2024-10-29,,0.00
667,59,savings,GBP,2025-12-29,,0.00
668,8,credit_card,EUR,2025-10-26,,0.00
669,2170,credit_card,USD,2024-07-30,,0.00
670,2,current,GBP,2024-12-15,,0.00
671,2,credit_card,GBP,2024-11-13,,0.00
672,2,current,EUR,2024-03-01,,2000.00
673,16,savings,GBP,2025-11-22,,0.00
674,9,current,USD,2025-12-28,,500.00
675,19,current,USD,2024-01-07,,500.00
676,1,savings,GBP,2025-04-26,,0.00
677,1,credit_card,USD,2025-06-26,,0.00
678,23,savings,GBP,2024-08-27,,0.00
679,297,current,USD,2024-06-02,,500.00
680,14,savings,GBP,2024-07-14,,0.00
681,332,credit_card,EUR,2024-12-16,,0.00
682,69,credit_card,USD,2024-06-17,,0.00
683,3,current,GBP,2025-02-08,,2000.00
684,35,current,GBP,2024-07-28,,250.00
685,71,current,EUR,2025-12-14,2026-06-20,2000.00
686,65,current,GBP,2024-11-02,,500.00
687,1,current,GBP,2025-02-11,2026-01-27,0.00
688,2,savings,USD,2024-01-06,,0.00
689,7,current,USD,2025-03-08,,1000.00
690,2368,current,USD,2025-11-22,,250.00
691,26,current,USD,2025-12-21,,1000.00
692,1,current,GBP,2024-03-04,,250.00
693,2,savings,USD,2025-12-16,,0.00
694,3,current,GBP,2025-11-02,,250.00
695,45,credit_card,GBP,2024-01-05,,0.00
696,1,current,GBP,2024-11-02,,250.00
697,28,current,EUR,2024-07-14,,0.00
698,11,loan,GBP,2024-01-23,,0.00
699,1,current,GBP,2025-07-15,,1000.00
700,2,loan,GBP,2025-06-09,,0.00
701,2,current,GBP,2024-04-04,,500.00
702,46,credit_card,GBP,2025-01-19,,0.00
703,921,current,USD,2025-08-11,,500.00
704,67,savings,GBP,2024-08-01,,0.00
705,1,current,USD,2024-10-01,,1000.00
706,43,current,GBP,2025-05-08,,500.00
707,2,savings,GBP,2025-06-06,,0.00
708,37,current,EUR,2025-06-23,,0.00
709,282,current,GBP,2024-04-15,,2000.00
710,1,current,GBP,2024-08-26,,250.00
711,3,loan,GBP,2024-05-30,,0.00
712,1,loan,EUR,2025-05-19,,0.00
713,1600,current,USD,2025-06-06,,1000.00
714,1083,savings,USD,2025-05-12,,0.00
715,55,current,GBP,2024-11-05,2025-08-17,250.00
716,2,credit_card,USD,2025-01-02,,0.00
717,162,savings,USD,2024-08-10,,0.00
718,1,savings,USD,2025-10-31,,0.00
719,1,current,GBP,2024-03-22,,1000.00
720,446,savings,GBP,2024-12-04,,0.00
721,3,savings,GBP,2025-08-06,,0.00
722,11,current,GBP,2024-12-25,,250.00
723,4,current,USD,2024-02-22,2024-11-16,0.00
724,8,loan,EUR,2024-06-19,,0.00
725,1,current,USD,2025-05-11,,1000.00
726,137,savings,GBP,2025-09-15,,0.00
727,8359,credit_card,GBP,2024-08-21,2024-09-21,0.00
728,16,savings,USD,2025-04-28,,0.00
729,2402,savings,GBP,2024-07-06,,0.00
730,316,credit_card,GBP,2025-07-02,,0.00
731,10,current,USD,2025-01-26,,1000.00
732,12,credit_card,USD,2025-06-12,2026-03-31,0.00
733,2,savings,GBP,2025-01-19,,0.00
734,715,savings,GBP,2025-08-07,,0.00
735,783,savings,GBP,2025-12-06,,0.00
736,2,savings,USD,2025-12-16,,0.00
737,150,current,GBP,2024-09-16,,0.00
738,179,credit_card,GBP,2024-04-27,,0.00
739,3270,loan,GBP,2025-08-05,,0.00
740,16,savings,GBP,2024-01-17,,0.00
741,1,savings,GBP,2025-05-08,,0.00
742,3,current,GBP,2025-11-21,2026-04-01,250.00
743,17,current,EUR,2024-08-04,,250.00
744,3,savings,EUR,2024-01-21,,0.00
745,430,savings,GBP,2025-08-26,,0.00
746,9,savings,GBP,2025-12-08,,0.00
747,2815,current,EUR,2025-01-18,,1000.00
748,2,savings,GBP,2025-02-20,,0.00
749,2446,savings,GBP,2024-07-23,,0.00
750,11,savings,GBP,2024-11-20,,0.00
751,2726,savings,EUR,2025-12-01,,0.00
752,2686,loan,EUR,2024-08-14,,0.00
753,19,savings,EUR,2024-09-27,,0.00
754,2,savings,GBP,2025-11-19,,0.00
755,4959,savings,GBP,2024-08-22,,0.00
756,1,savings,EUR,2025-01-19,,0.00
757,64,current,EUR,2024-06-05,,0.00
758,3,current,GBP,2024-05-05,,1000.00
759,144,savings,GBP,2025-10-29,,0.00
760,186,savings,GBP,2025-09-22,,0.00
761,3,current,GBP,2025-08-26,,500.00
762,5075,current,GBP,2024-07-30,,2000.00
763,2,savings,GBP,2025-09-12,,0.00
764,3263,savings,GBP,2025-08-13,,0.00
765,23,current,EUR,2025-07-19,,2000.00
766,15,savings,GBP,2025-04-06,,0.00
767,1,current,GBP,2024-11-05,,0.00
768,7,loan,GBP,2024-01-23,,0.00
769,229,current,USD,2025-12-21,2027-02-01,500.00
770,1025,savings,EUR,2024-05-01,,0.00
771,29,current,USD,2024-07-13,,2000.00
772,13,credit_card,GBP,2024-09-25,,0.00
773,137,savings,GBP,2025-12-27,,0.00
774,9,savings,USD,2024-06-01,,0.00
775,4234,current,EUR,2025-05-26,,2000.00
776,285,current,GBP,2025-06-23,,1000.00
777,1326,savings,GBP,2025-05-26,,0.00
778,1,current,GBP,2024-08-16,,1000.00
779,7,current,EUR,2025-11-10,,250.00
780,1,current,USD,2024-03-10,,500.00
781,187,credit_card,USD,2025-01-17,,0.00
782,9,savings,GBP,2024-01-15,,0.00
783,1015,savings,USD,2024-06-13,,0.00
784,192,savings,EUR,2024-07-12,,0.00
785,3534,current,GBP,2025-07-30,,500.00
786,22,current,USD,2024-07-19,,500.00
787,56,current,GBP,2024-10-13,,0.00
788,1031,current,USD,2025-05-28,,500.00
789,7,loan,GBP,2025-05-27,,0.00
790,1968,savings,GBP,2024-11-10,,0.00
791,10,current,GBP,2024-02-25,,2000.00
792,2146,savings,GBP,2025-07-17,,0.00
793,5302,loan,GBP,2025-07-07,,0.00
794,19,savings,GBP,2024-12-16,,0.00
795,21,current,GBP,2025-05-16,,0.00
796,31,savings,USD,2025-11-09,,0.00
797,1,current,EUR,2024-01-31,,2000.00
798,15,current,EUR,2024-12-11,,250.00
799,55,current,GBP,2024-12-15,2025-04-24,500.00
800,2997,credit_card,GBP,2025-08-09,,0.00
801,1,current,USD,2024-02-03,,0.00
802,173,savings,USD,2024-05-06,,0.00
803,1,savings,GBP,2025-09-12,,0.00
804,81,credit_card,GBP,2024-03-27,,0.00
805,770,current,EUR,2025-06-27,,500.00
806,14,savings,USD,2025-02-16,,0.00
807,2315,current,GBP,2025-03-14,,0.00
808,2,credit_card,GBP,2025-10-10,,0.00
809,242,current,USD,2025-06-06,2025-12-01,500.00
810,357,loan,GBP,2024-11-01,,0.00
811,2,savings,EUR,2025-10-05,,0.00
812,179,loan,GBP,2024-03-26,,0.00
813,2,current,GBP,2024-11-22,,250.00
814,3245,current,EUR,2024-10-17,,2000.00
815,3,current,GBP,2025-06-22,,0.00
816,1,loan,GBP,2025-11-26,,0.00
817,1,loan,EUR,2024-12-25,,0.00
818,95,savings,GBP,2024-03-31,,0.00
819,4,credit_card,GBP,2025-09-09,,0.00
820,164,credit_card,USD,2025-11-16,,0.00
821,15,current,GBP,2025-12-10,,500.00
822,1,savings,GBP,2024-06-30,,0.00
823,197,current,GBP,2024-01-03,,2000.00
824,1,credit_card,USD,2024-03-21,,0.00
825,2,savings,GBP,2024-12-26,,0.00
826,4,current,GBP,2025-03-23,,250.00
827,1,savings,GBP,2024-08-07,,0.00
828,17,current,USD,2024-01-11,,2000.00
829,4,current,GBP,2024-01-31,,500.00
830,99,current,GBP,2024-04-27,,0.00
831,34,current,EUR,2025-04-14,,500.00
832,1197,credit_card,USD,2024-11-23,,0.00
833,3,current,GBP,2024-08-02,,0.00
834,166,current,GBP,2024-12-03,,0.00
835,5,credit_card,GBP,2024-03-31,,0.00
836,2,current,GBP,2024-11-05,,250.00
837,2,current,EUR,2024-01-02,2025-03-28,1000.00
838,328,credit_card,USD,2024-12-07,,0.00
839,1372,current,GBP,2024-08-04,,2000.00
840,13,savings,GBP,2025-11-19,,0.00
841,296,credit_card,GBP,2025-09-14,,0.00
842,794,loan,GBP,2024-01-02,,0.00
843,93,current,GBP,2024-06-19,,2000.00
844,1,current,GBP,2025-06-15,,1000.00
845,747,credit_card,GBP,2025-12-14,,0.00
846,1082,savings,USD,2025-07-26,,0.00
847,11,savings,GBP,2024-08-27,,0.00
848,48,savings,GBP,2024-06-07,,0.00
849,3672,savings,GBP,2024-01-19,2024-07-29,0.00
850,92,savings,GBP,2024-02-14,,0.00
851,1,savings,GBP,2024-12-13,,0.00
852,1185,current,GBP,2025-05-02,,1000.00
853,1,current,GBP,2025-12-09,,250.00
854,1554,savings,GBP,2024-12-19,,0.00
855,6,savings,GBP,2025-07-09,,0.00
856,1,current,USD,2025-09-30,,500.00
857,54,current,GBP,2025-09-06,,500.00
858,2,current,GBP,2024-10-13,,2000.00
859,302,credit_card,GBP,2025-06-24,,0.00
860,16,credit_card,EUR,2024-05-07,2024-11-26,0.00
861,216,savings,GBP,2025-07-02,,0.00
862,2,current,GBP,2024-03-05,,0.00
863,6934,current,GBP,2025-12-01,2026-08-16,500.00
864,156,current,USD,2025-12-05,,500.00
865,20,credit_card,GBP,2025-10-22,2026-10-22,0.00
866,17,credit_card,GBP,2025-06-30,,0.00
867,17,savings,GBP,2024-07-07,,0.00
868,571,loan,GBP,2025-02-21,,0.00
869,3,loan,GBP,2024-08-27,,0.00
870,3,savings,GBP,2025-05-14,,0.00
871,67,loan,GBP,2025-02-20,,0.00
872,68,savings,GBP,2024-08-07,,0.00
873,11,current,GBP,2024-01-03,,250.00
874,92,credit_card,GBP,2024-09-03,,0.00
875,3,savings,GBP,2025-04-10,,0.00
876,73,current,USD,2025-03-29,,500.00
877,23,current,EUR,2024-01-29,,1000.00
878,292,current,GBP,2024-01-06,,250.00
879,137,savings,USD,2025-09-03,,0.00
880,984,credit_card,USD,2024-04-21,,0.00
881,920,credit_card,GBP,2025-09-07,,0.00
882,5689,credit_card,GBP,2024-12-31,,0.00
883,1570,savings,GBP,2025-04-09,,0.00
884,53,current,GBP,2025-06-21,,500.00
885,16,current,EUR,2024-07-20,,1000.00
886,3,savings,GBP,2025-09-04,2025-12-05,0.00
887,1,savings,GBP,2025-09-14,,0.00
888,2,current,GBP,2025-09-04,,2000.00
889,712,savings,EUR,2024-04-01,2024-05-12,0.00
890,1,current,GBP,2025-03-16,,0.00
891,18,current,USD,2025-09-22,2026-07-22,2000.00
892,11,savings,GBP,2025-06-11,,0.00
893,298,current,USD,2024-12-26,,2000.00
894,112,current,GBP,2024-04-27,2025-01-11,250.00
895,879,credit_card,GBP,2024-09-16,,0.00
896,1,current,GBP,2025-12-09,,0.00
897,1,current,GBP,2025-09-30,,2000.00
898,868,current,EUR,2025-07-15,,500.00
899,686,loan,USD,2025-11-14,,0.00
900,216,savings,USD,2025-08-30,,0.00
901,425,credit_card,EUR,2025-09-21,,0.00
902,3,savings,GBP,2024-11-28,,0.00
903,1,savings,GBP,2024-07-29,,0.00
904,2,current,GBP,2024-05-15,,250.00
905,1,current,USD,2025-09-05,,1000.00
906,5075,current,GBP,2025-07-11,,1000.00
907,1,savings,GBP,2024-02-03,,0.00
908,88,loan,GBP,2024-12-02,,0.00
909,50,current,USD,2025-12-20,,500.00
910,1,credit_card,USD,2024-09-12,,0.00
911,6,savings,USD,2025-07-22,,0.00
912,120,savings,GBP,2025-07-10,,0.00
913,9,current,GBP,2024-12-22,,1000.00
914,1,current,GBP,2025-09-12,,0.00
915,18,savings,GBP,2025-12-16,,0.00
916,4,current,EUR,2024-02-06,,250.00
917,3,current,EUR,2025-10-03,,250.00
918,1520,savings,GBP,2025-08-17,,0.00
919,6,current,GBP,2025-05-28,,0.00
920,7,current,GBP,2025-12-19,,0.00
921,3,credit_card,EUR,2025-03-19,2025-08-15,0.00
922,1,credit_card,EUR,2024-05-18,,0.00
923,4707,savings,GBP,2024-05-24,,0.00
924,7359,savings,EUR,2025-09-28,,0.00
925,2677,loan,GBP,2025-02-26,,0.00
926,1,savings,GBP,2025-10-17,,0.00
927,932,credit_card,USD,2024-08-31,,0.00
928,112,current,GBP,2024-08-06,,0.00
929,3606,savings,USD,2024-06-28,,0.00
930,2613,current,GBP,2024-04-28,,2000.00
931,2,current,EUR,2025-03-28,,2000.00
932,8,credit_card,USD,2025-09-23,,0.00
933,1,credit_card,GBP,2024-08-24,,0.00
934,28,savings,GBP,2025-02-21,,0.00
935,219,savings,USD,2024-04-17,2024-06-08,0.00
936,1782,current,GBP,2024-12-12,,0.00
937,2,credit_card,GBP,2024-06-23,,0.00
938,3,current,GBP,2024-05-01,,250.00
939,356,savings,EUR,2025-01-06,,0.00
940,4,current,USD,2025-10-06,,250.00
941,6,loan,GBP,2025-09-05,,0.00
942,2,current,GBP,2024-01-10,,250.00
943,1,savings,EUR,2024-08-16,,0.00
944,29,current,EUR,2025-04-18,,0.00
945,248,current,GBP,2025-03-14,,0.00
946,73,savings,GBP,2024-02-14,2024-12-08,0.00
947,35,current,GBP,2024-12-16,,2000.00
948,401,current,GBP,2024-12-11,,0.00
949,107,current,USD,2025-05-24,,500.00
950,4912,current,USD,2025-03-10,,500.00
951,1,current,USD,2025-01-25,,500.00
952,3,current,GBP,2024-12-05,,0.00
953,9,current,EUR,2024-08-07,,0.00
954,1,savings,GBP,2025-02-12,,0.00
955,10,savings,GBP,2025-04-08,,0.00
956,101,current,USD,2025-06-15,,1000.00
957,10,current,EUR,2025-06-19,,2000.00
958,128,current,GBP,2024-03-17,,0.00
959,1,current,GBP,2025-07-26,,1000.00
960,36,credit_card,GBP,2024-03-08,,0.00
961,15,savings,GBP,2025-10-14,,0.00
962,3951,loan,GBP,2025-01-10,,0.00
963,1,current,USD,2025-01-11,,2000.00
964,100,savings,GBP,2024-06-14,,0.00
965,8,savings,GBP,2024-08-23,,0.00
966,52,credit_card,GBP,2024-03-23,,0.00
967,376,savings,USD,2025-09-17,,0.00
968,10,savings,USD,2025-01-04,,0.00
969,123,current,EUR,2025-11-23,,500.00
970,1,credit_card,GBP,2024-03-20,,0.00
971,194,current,GBP,2024-01-28,,0.00
972,2,credit_card,GBP,2025-07-08,,0.00
973,1,savings,GBP,2024-08-26,,0.00
974,19,current,GBP,2024-11-20,,500.00
975,6272,savings,GBP,2024-08-14,,0.00
976,5,credit_card,EUR,2025-10-16,,0.00
977,7393,current,USD,2024-02-19,,1000.00
978,761,savings,GBP,2025-09-10,,0.00
979,600,current,USD,2025-07-18,,1000.00
980,13,current,EUR,2024-03-01,,500.00
981,4397,current,EUR,2025-10-14,,1000.00
982,2,current,GBP,2025-04-05,,1000.00
983,1,savings,GBP,2024-11-05,,0.00
984,1,savings,USD,2024-09-29,,0.00
985,73,current,EUR,2024-11-20,,500.00
986,1211,current,GBP,2024-05-09,,250.00
987,53,savings,GBP,2025-02-26,,0.00
988,1,credit_card,USD,2025-07-27,,0.00
989,55,current,GBP,2024-10-08,,2000.00
990,249,current,EUR,2025-08-13,,250.00
991,130,savings,USD,2024-06-28,,0.00
992,798,savings,GBP,2024-02-19,,0.00
993,3,current,EUR,2024-10-30,,0.00
994,96,credit_card,GBP,2024-09-17,,0.00
995,329,savings,USD,2024-04-17,,0.00
996,2,savings,USD,2024-02-04,,0.00
997,91,savings,GBP,2025-02-11,,0.00
998,1,current,GBP,2025-02-28,,500.00
999,28,credit_card,EUR,2024-10-13,,0.00
1000,178,savings,USD,2024-04-09,,0.00
1001,3,current,USD,2024-09-24,,2000.00
1002,376,savings,GBP,2025-08-20,,0.00
1003,3050,credit_card,USD,2024-09-21,,0.00
1004,5,credit_card,GBP,2024-12-16,,0.00
1005,61,current,EUR,2025-10-26,,1000.00
1006,5,current,USD,2025-01-08,,250.00
1007,55,current,GBP,2024-06-12,,500.00
1008,3,current,GBP,2024-06-29,,250.00
1009,2,current,GBP,2025-02-22,,2000.00
1010,5,credit_card,GBP,2024-08-14,2024-11-12,0.00
1011,1,current,GBP,2025-11-02,,2000.00
1012,102,current,EUR,2025-11-30,,2000.00
1013,3,savings,GBP,2025-12-26,,0.00
1014,292,current,EUR,2025-12-31,,1000.00
1015,2,savings,GBP,2025-02-11,,0.00
1016,97,current,USD,2024-06-18,,500.00
1017,1,savings,EUR,2025-06-01,,0.00
1018,4225,savings,GBP,2025-08-05,,0.00
1019,5,savings,GBP,2025-05-26,,0.00
1020,7303,credit_card,USD,2024-02-03,,0.00
1021,1582,current,EUR,2024-07-10,,1000.00
1022,1,current,GBP,2025-12-07,,2000.00
1023,21,savings,USD,2024-10-02,2024-12-28,0.00
1024,3,credit_card,GBP,2024-03-20,,0.00
1025,1219,savings,GBP,2025-09-04,,0.00
1026,1,savings,GBP,2024-08-25,,0.00
1027,440,savings,GBP,2024-09-21,,0.00
1028,224,savings,GBP,2024-10-07,2025-01-14,0.00
1029,1280,credit_card,GBP,2025-10-19,2026-07-19,0.00
1030,2,savings,EUR,2025-11-30,,0.00
1031,51,credit_card,GBP,2024-10-31,,0.00
1032,30,credit_card,GBP,2025-01-20,,0.00
1033,2117,loan,GBP,2025-09-05,,0.00
1034,8247,savings,GBP,2025-06-06,,0.00
1035,281,current,GBP,2024-05-23,,500.00
1036,3312,current,GBP,2025-01-08,,1000.00
1037,34,current,GBP,2025-03-17,,500.00
1038,79,current,GBP,2025-11-04,,500.00
1039,3487,savings,EUR,2024-04-25,,0.00
1040,3,savings,GBP,2024-02-08,,0.00
1041,558,savings,EUR,2025-02-22,,0.00
1042,1170,credit_card,EUR,2025-02-15,,0.00
1043,19,savings,USD,2025-08-13,,0.00
1044,920,current,USD,2025-09-06,,0.00
1045,350,current,GBP,2025-12-22,,2000.00
1046,615,credit_card,USD,2025-02-22,,0.00
1047,1,current,GBP,2025-12-15,,0.00
1048,1166,current,GBP,2024-08-09,,500.00
1049,560,current,GBP,2024-03-20,2025-05-27,1000.00
1050,1,savings,USD,2024-10-14,,0.00
1051,1,credit_card,GBP,2025-03-04,,0.00
1052,10,savings,GBP,2025-06-21,,0.00
1053,26,savings,USD,2025-12-05,,0.00
1054,1,current,USD,2025-10-30,,2000.00
1055,35,current,GBP,2024-08-10,,1000.00
1056,2028,current,USD,2024-08-24,,2000.00
1057,1,current,GBP,2025-07-27,2026-12-05,0.00
1058,7016,current,GBP,2024-11-22,,250.00
1059,304,current,GBP,2025-09-28,,0.00
1060,332,savings,GBP,2024-12-17,2025-09-10,0.00
1061,5781,current,GBP,2025-07-29,2026-03-22,250.00
1062,5215,current,GBP,2025-07-02,,0.00
1063,1,current,GBP,2025-07-10,,250.00
1064,38,credit_card,GBP,2025-12-31,,0.00
1065,7,current,USD,2024-08-29,,0.00
1066,2,current,GBP,2024-06-11,,0.00
1067,1,savings,USD,2025-02-28,,0.00
1068,129,current,GBP,2025-07-06,,1000.00
1069,1,savings,GBP,2025-02-15,,0.00
1070,1396,credit_card,GBP,2024-05-08,,0.00
1071,2,current,GBP,2024-12-11,2026-04-20,0.00
1072,16,current,EUR,2025-10-25,,0.00
1073,4,credit_card,EUR,2024-11-26,,0.00
1074,6,savings,GBP,2025-06-23,,0.00
1075,11,current,EUR,2024-05-30,,500.00
1076,22,savings,GBP,2024-05-27,,0.00
1077,4,current,GBP,2025-05-26,,0.00
1078,69,savings,GBP,2024-08-24,2025-01-07,0.00
1079,44,savings,GBP,2025-09-30,2026-12-04,0.00
1080,5,savings,USD,2024-07-22,,0.00
1081,1261,current,GBP,2024-07-12,,0.00
1082,2,current,GBP,2024-02-04,,250.00
1083,1,current,GBP,2025-07-05,2026-05-28,500.00
1084,1,current,EUR,2024-02-24,,2000.00
1085,1,savings,USD,2024-11-29,,0.00
1086,12,credit_card,GBP,2025-06-03,,0.00
1087,2931,current,GBP,2024-03-28,,1000.00
1088,2669,savings,USD,2025-06-23,,0.00
1089,2,current,USD,2025-07-13,,0.00
1090,23,current,GBP,2025-09-05,2025-10-23,500.00
1091,1,current,GBP,2024-12-06,,1000.00
1092,2867,current,EUR,2024-08-29,,500.00
1093,3,current,EUR,2024-05-03,,1000.00
1094,5010,current,USD,2024-08-30,,1000.00
1095,15,savings,GBP,2024-04-12,,0.00
1096,1,credit_card,EUR,2025-10-18,,0.00
1097,1,credit_card,GBP,2024-02-26,,0.00
1098,18,current,GBP,2024-12-21,,250.00
1099,8580,current,GBP,2024-09-02,,2000.00
1100,6,current,GBP,2025-12-16,,1000.00
1101,33,current,GBP,2025-08-15,,2000.00
1102,1,current,GBP,2024-10-13,,1000.00
1103,105,credit_card,EUR,2025-02-20,,0.00
1104,3063,credit_card,GBP,2025-06-16,,0.00
1105,819,current,EUR,2025-04-09,,1000.00
1106,19,current,GBP,2025-11-30,,2000.00
1107,40,savings,USD,2024-10-22,,0.00
1108,1,credit_card,GBP,2025-08-24,,0.00
1109,11,current,USD,2024-03-27,2024-10-31,1000.00
1110,9,loan,GBP,2024-08-04,,0.00
1111,115,current,GBP,2025-07-09,,0.00
1112,2,credit_card,GBP,2025-08-31,,0.00
1113,2,savings,GBP,2024-09-29,,0.00
1114,27,savings,EUR,2024-01-06,,0.00
1115,2,current,GBP,2024-03-25,,500.00
1116,352,current,USD,2025-09-13,,250.00
1117,1,current,USD,2025-12-27,,1000.00
1118,1360,current,GBP,2024-03-31,,0.00
1119,1,loan,GBP,2025-12-10,,0.00
1120,948,current,GBP,2024-11-04,2025-03-18,250.00
1121,50,current,GBP,2024-05-25,2024-08-05,250.00
1122,288,current,USD,2024-08-07,,1000.00
1123,58,current,GBP,2025-04-07,2025-06-01,500.00
1124,194,savings,USD,2024-01-14,,0.00
1125,2,savings,GBP,2024-06-01,2025-01-02,0.00
1126,1,current,GBP,2025-05-20,,1000.00
1127,3899,savings,GBP,2025-10-19,,0.00
1128,12,savings,GBP,2025-11-22,,0.00
1129,410,loan,EUR,2024-05-07,,0.00
1130,5549,savings,GBP,2025-10-03,,0.00
1131,2987,current,GBP,2025-07-13,,2000.00
1132,106,current,USD,2024-08-29,,1000.00
1133,14,loan,GBP,2025-03-14,,0.00
1134,210,credit_card,GBP,2024-03-19,,0.00
1135,8,loan,GBP,2025-05-28,,0.00
1136,13,savings,GBP,2025-06-25,,0.00
1137,188,savings,GBP,2024-03-17,,0.00
1138,3667,current,USD,2025-06-03,,2000.00
1139,14,current,GBP,2024-03-04,,1000.00
1140,5557,savings,GBP,2024-02-05,,0.00
1141,36,current,GBP,2025-07-31,,250.00
1142,407,savings,USD,2025-11-25,,0.00
1143,1,savings,GBP,2024-08-01,,0.00
1144,11,current,EUR,2024-07-17,,1000.00
1145,43,current,EUR,2025-10-08,,250.00
1146,4589,loan,GBP,2024-04-14,,0.00
1147,63,current,GBP,2025-06-17,,500.00
1148,3442,current,USD,2025-03-16,,500.00
1149,203,loan,GBP,2024-12-31,,0.00
1150,2,loan,USD,2024-11-30,2025-11-03,0.00
1151,3,loan,EUR,2025-12-29,,0.00
1152,48,current,GBP,2024-01-26,,0.00
1153,97,savings,GBP,2024-03-08,,0.00
1154,275,current,GBP,2025-10-23,2026-11-04,500.00
1155,158,current,USD,2025-07-27,,250.00
1156,7,current,GBP,2025-09-27,,1000.00
1157,251,credit_card,GBP,2024-04-25,,0.00
1158,1,current,GBP,2025-11-10,,2000.00
1159,766,current,USD,2024-01-12,,500.00
1160,110,credit_card,GBP,2024-02-06,,0.00
1161,58,savings,GBP,2025-09-02,,0.00
1162,2,savings,USD,2024-01-08,,0.00
1163,4,loan,GBP,2025-10-04,,0.00
1164,73,credit_card,GBP,2025-09-23,,0.00
1165,15,savings,GBP,2024-11-23,,0.00
1166,29,savings,USD,2024-09-07,,0.00
1167,225,current,GBP,2024-10-10,,250.00
1168,412,savings,GBP,2024-01-05,,0.00
1169,162,credit_card,GBP,2024-11-02,,0.00
1170,58,current,GBP,2025-01-18,,500.00
1171,1831,savings,EUR,2025-06-26,,0.00
1172,1,loan,GBP,2024-02-25,,0.00
1173,7,current,USD,2024-02-08,,250.00
